,文件名称,采样频率,采样点,音频时长,音频文件大小
2055,M016_026.wav,16000,102858,6.428625,200.89453125
2056,M016_009.wav,16000,139248,8.703,271.96875
2057,M016_023.wav,16000,55960,3.4975,109.296875
2058,M016_013.wav,16000,186518,11.657375,364.29296875
2059,M016_017.wav,16000,55468,3.46675,108.3359375
2060,M016_016.wav,16000,233771,14.6106875,456.583984375
2061,M016_027.wav,16000,192907,12.0566875,376.771484375
2062,M016_028.wav,16000,166480,10.405,325.15625
2063,M016_021.wav,16000,122617,7.6635625,239.486328125
2064,M016_019.wav,16000,89928,5.6205,175.640625
2065,M016_008.wav,16000,185600,11.6,362.5
2066,F086_022.wav,16000,201374,12.585875,393.30859375
2067,F086_021.wav,16000,138484,8.65525,270.4765625
2068,F086_024.wav,16000,122123,7.6326875,238.521484375
2069,F086_023.wav,16000,79383,4.9614375,155.044921875
2070,M057_013.wav,16000,221604,13.85025,432.8203125
2071,M057_002.wav,16000,73162,4.572625,142.89453125
2072,M057_011.wav,16000,111406,6.962875,217.58984375
2073,M057_008.wav,16000,186495,11.6559375,364.248046875
2074,M057_003.wav,16000,110408,6.9005,215.640625
2075,M057_012.wav,16000,164130,10.258125,320.56640625
2076,M057_001.wav,16000,154627,9.6641875,302.005859375
2077,M057_010.wav,16000,35355,2.2096875,69.052734375
2078,M057_017.wav,16000,107222,6.701375,209.41796875
2079,M057_009.wav,16000,86318,5.394875,168.58984375
2080,M057_016.wav,16000,125232,7.827,244.59375
2081,M057_004.wav,16000,162511,10.1569375,317.404296875
2082,M057_018.wav,16000,75083,4.6926875,146.646484375
2083,M057_007.wav,16000,114039,7.1274375,222.732421875
2084,M057_019.wav,16000,110167,6.8854375,215.169921875
2085,M057_006.wav,16000,113914,7.119625,222.48828125
2086,M057_014.wav,16000,276546,17.284125,540.12890625
2087,M057_015.wav,16000,231606,14.475375,452.35546875
2088,M057_005.wav,16000,204535,12.7834375,399.482421875
2089,F045_015.wav,16000,114543,7.1589375,223.716796875
2090,F045_022.wav,16000,82888,5.1805,161.890625
2091,F045_001.wav,16000,81835,5.1146875,159.833984375
2092,F045_028.wav,16000,209611,13.1006875,409.396484375
2093,F045_027.wav,16000,111200,6.95,217.1875
2094,F045_013.wav,16000,74354,4.647125,145.22265625
2095,F045_011.wav,16000,59213,3.7008125,115.650390625
2096,F045_008.wav,16000,166353,10.3970625,324.908203125
2097,F045_025.wav,16000,93526,5.845375,182.66796875
2098,F045_019.wav,16000,159246,9.952875,311.02734375
2099,F045_014.wav,16000,113530,7.095625,221.73828125
2100,F045_023.wav,16000,220800,13.8,431.25
2101,F045_004.wav,16000,242829,15.1768125,474.275390625
2102,F045_002.wav,16000,190348,11.89675,371.7734375
2103,F045_003.wav,16000,127213,7.9508125,248.462890625
2104,F045_021.wav,16000,139671,8.7294375,272.794921875
2105,F045_005.wav,16000,194880,12.18,380.625
2106,F045_009.wav,16000,182531,11.4081875,356.505859375
2107,F045_012.wav,16000,163453,10.2158125,319.244140625
2108,F045_007.wav,16000,305071,19.0669375,595.841796875
2109,F045_026.wav,16000,222400,13.9,434.375
2110,F045_024.wav,16000,266272,16.642,520.0625
2111,F045_018.wav,16000,102802,6.425125,200.78515625
2112,F045_020.wav,16000,88556,5.53475,172.9609375
2113,F045_017.wav,16000,54597,3.4123125,106.634765625
2114,F045_016.wav,16000,156000,9.75,304.6875
2115,F045_010.wav,16000,71232,4.452,139.125
2116,F075_003.wav,16000,145998,9.124875,285.15234375
2117,F075_002.wav,16000,167348,10.45925,326.8515625
2118,F075_001.wav,16000,80488,5.0305,157.203125
2119,F054_001.wav,16000,247200,15.45,482.8125
2120,F054_004.wav,16000,272533,17.0333125,532.291015625
2121,F054_007.wav,16000,272000,17.0,531.25
2122,F054_002.wav,16000,109600,6.85,214.0625
2123,F054_003.wav,16000,140000,8.75,273.4375
2124,F054_005.wav,16000,180707,11.2941875,352.943359375
2125,F054_006.wav,16000,104000,6.5,203.125
2126,F054_008.wav,16000,249537,15.5960625,487.376953125
2127,F020_014.wav,16000,155843,9.7401875,304.380859375
2128,F020_021.wav,16000,89290,5.580625,174.39453125
2129,F020_022.wav,16000,117677,7.3548125,229.837890625
2130,F020_017.wav,16000,145185,9.0740625,283.564453125
2131,F020_020.wav,16000,142749,8.9218125,278.806640625
2132,F020_018.wav,16000,71655,4.4784375,139.951171875
2133,F020_019.wav,16000,231142,14.446375,451.44921875
2134,F020_015.wav,16000,225832,14.1145,441.078125
2135,F020_016.wav,16000,92127,5.7579375,179.935546875
2136,F020_023.wav,16000,203050,12.690625,396.58203125
2137,M090_013.wav,16000,159177,9.9485625,310.892578125
2138,M090_012.wav,16000,160410,10.025625,313.30078125
2139,M090_003.wav,16000,144497,9.0310625,282.220703125
2140,M090_006.wav,16000,93713,5.8570625,183.033203125
2141,M090_002.wav,16000,133608,8.3505,260.953125
2142,M090_004.wav,16000,95208,5.9505,185.953125
2143,M090_014.wav,16000,99998,6.249875,195.30859375
2144,M090_007.wav,16000,86403,5.4001875,168.755859375
2145,M090_005.wav,16000,110195,6.8871875,215.224609375
2146,M090_011.wav,16000,151487,9.4679375,295.873046875
2147,M090_010.wav,16000,175952,10.997,343.65625
2148,M090_008.wav,16000,78430,4.901875,153.18359375
2149,M090_001.wav,16000,125617,7.8510625,245.345703125
2150,M090_009.wav,16000,181919,11.3699375,355.310546875
2151,M030_002.wav,16000,293600,18.35,573.4375
2152,M030_006.wav,16000,318467,19.9041875,622.005859375
2153,M030_014.wav,16000,105852,6.61575,206.7421875
2154,M030_005.wav,16000,288800,18.05,564.0625
2155,M030_019.wav,16000,93815,5.8634375,183.232421875
2156,M030_012.wav,16000,253600,15.85,495.3125
2157,M030_015.wav,16000,158701,9.9188125,309.962890625
2158,M030_008.wav,16000,260800,16.3,509.375
2159,M030_011.wav,16000,202400,12.65,395.3125
2160,M030_022.wav,16000,272322,17.020125,531.87890625
2161,M030_010.wav,16000,320626,20.039125,626.22265625
2162,M030_021.wav,16000,299642,18.727625,585.23828125
2163,M030_007.wav,16000,200291,12.5181875,391.193359375
2164,M030_013.wav,16000,136488,8.5305,266.578125
2165,M030_020.wav,16000,222375,13.8984375,434.326171875
2166,M030_018.wav,16000,101600,6.35,198.4375
2167,M030_009.wav,16000,224195,14.0121875,437.880859375
2168,M030_004.wav,16000,179200,11.2,350.0
2169,M030_016.wav,16000,274400,17.15,535.9375
2170,M030_017.wav,16000,144000,9.0,281.25
2171,M030_003.wav,16000,364000,22.75,710.9375
2172,M050_003.wav,16000,157693,9.8558125,307.994140625
2173,M050_015.wav,16000,212301,13.2688125,414.650390625
2174,M050_012.wav,16000,168562,10.535125,329.22265625
2175,M050_006.wav,16000,170593,10.6620625,333.189453125
2176,M050_001.wav,16000,146595,9.1621875,286.318359375
2177,M050_016.wav,16000,201863,12.6164375,394.263671875
2178,M050_009.wav,16000,245367,15.3354375,479.232421875
2179,M050_011.wav,16000,140536,8.7835,274.484375
2180,M050_010.wav,16000,194353,12.1470625,379.595703125
2181,M050_013.wav,16000,208501,13.0313125,407.228515625
2182,M050_004.wav,16000,101070,6.316875,197.40234375
2183,M050_008.wav,16000,188832,11.802,368.8125
2184,M050_014.wav,16000,249033,15.5645625,486.392578125
2185,M050_007.wav,16000,82545,5.1590625,161.220703125
2186,M050_002.wav,16000,128285,8.0178125,250.556640625
2187,M050_005.wav,16000,383713,23.9820625,749.439453125
2188,M047_015.wav,16000,594465,37.1540625,1161.064453125
2189,M047_003.wav,16000,84211,5.2631875,164.474609375
2190,M047_012.wav,16000,150687,9.4179375,294.310546875
2191,M047_011.wav,16000,150942,9.433875,294.80859375
2192,M047_008.wav,16000,124692,7.79325,243.5390625
2193,M047_016.wav,16000,162769,10.1730625,317.908203125
2194,M047_005.wav,16000,100795,6.2996875,196.865234375
2195,M047_007.wav,16000,91973,5.7483125,179.634765625
2196,M047_006.wav,16000,118734,7.420875,231.90234375
2197,M047_017.wav,16000,155306,9.706625,303.33203125
2198,M047_014.wav,16000,256945,16.0590625,501.845703125
2199,M047_009.wav,16000,83445,5.2153125,162.978515625
2200,M047_013.wav,16000,352711,22.0444375,688.888671875
2201,M047_004.wav,16000,244982,15.311375,478.48046875
2202,M047_002.wav,16000,284688,17.793,556.03125
2203,M047_001.wav,16000,55426,3.464125,108.25390625
2204,M047_010.wav,16000,42300,2.64375,82.6171875
2205,F071_026.wav,16000,201585,12.5990625,393.720703125
2206,F071_027.wav,16000,132655,8.2909375,259.091796875
2207,M098_008.wav,16000,76320,4.77,149.0625
2208,M098_002.wav,16000,112220,7.01375,219.1796875
2209,M098_003.wav,16000,75146,4.696625,146.76953125
2210,M098_018.wav,16000,70577,4.4110625,137.845703125
2211,M098_005.wav,16000,89950,5.621875,175.68359375
2212,M098_010.wav,16000,63006,3.937875,123.05859375
2213,M098_011.wav,16000,72761,4.5475625,142.111328125
2214,M098_020.wav,16000,55606,3.475375,108.60546875
2215,M098_009.wav,16000,92886,5.805375,181.41796875
2216,M098_006.wav,16000,117276,7.32975,229.0546875
2217,M098_019.wav,16000,90050,5.628125,175.87890625
2218,M098_015.wav,16000,97741,6.1088125,190.900390625
2219,M098_012.wav,16000,93512,5.8445,182.640625
2220,M098_013.wav,16000,95045,5.9403125,185.634765625
2221,M098_007.wav,16000,80742,5.046375,157.69921875
2222,M098_001.wav,16000,75038,4.689875,146.55859375
2223,M098_014.wav,16000,68732,4.29575,134.2421875
2224,M098_004.wav,16000,70460,4.40375,137.6171875
2225,M098_017.wav,16000,76471,4.7794375,149.357421875
2226,M064_006.wav,16000,120800,7.55,235.9375
2227,M064_001.wav,16000,233965,14.6228125,456.962890625
2228,M064_014.wav,16000,169939,10.6211875,331.912109375
2229,M064_015.wav,16000,221600,13.85,432.8125
2230,M064_017.wav,16000,101165,6.3228125,197.587890625
2231,M064_010.wav,16000,184800,11.55,360.9375
2232,M064_016.wav,16000,104000,6.5,203.125
2233,M064_020.wav,16000,85600,5.35,167.1875
2234,M064_002.wav,16000,212800,13.3,415.625
2235,M064_018.wav,16000,107412,6.71325,209.7890625
2236,M064_007.wav,16000,234400,14.65,457.8125
2237,M064_011.wav,16000,239565,14.9728125,467.900390625
2238,M064_012.wav,16000,120000,7.5,234.375
2239,M064_013.wav,16000,199200,12.45,389.0625
2240,M064_005.wav,16000,222984,13.9365,435.515625
2241,M064_008.wav,16000,104000,6.5,203.125
2242,M064_009.wav,16000,239200,14.95,467.1875
2243,M064_003.wav,16000,374400,23.4,731.25
2244,M064_019.wav,16000,232800,14.55,454.6875
2245,M064_004.wav,16000,73202,4.575125,142.97265625
2246,M074_004.wav,16000,97329,6.0830625,190.095703125
2247,M074_003.wav,16000,171180,10.69875,334.3359375
2248,M074_008.wav,16000,202246,12.640375,395.01171875
2249,M074_007.wav,16000,342289,21.3930625,668.533203125
2250,M074_005.wav,16000,318376,19.8985,621.828125
2251,M074_001.wav,16000,131612,8.22575,257.0546875
2252,M074_006.wav,16000,160465,10.0290625,313.408203125
2253,M074_002.wav,16000,132765,8.2978125,259.306640625
2254,F001_009.wav,16000,159200,9.95,310.9375
2255,F001_052.wav,16000,145600,9.1,284.375
2256,F001_012.wav,16000,139194,8.699625,271.86328125
2257,F001_016.wav,16000,121506,7.594125,237.31640625
2258,F001_042.wav,16000,99036,6.18975,193.4296875
2259,F001_049.wav,16000,40507,2.5316875,79.115234375
2260,F001_003.wav,16000,69443,4.3401875,135.630859375
2261,F001_046.wav,16000,121329,7.5830625,236.970703125
2262,F001_004.wav,16000,129600,8.1,253.125
2263,F001_010.wav,16000,163200,10.2,318.75
2264,F001_021.wav,16000,86979,5.4361875,169.880859375
2265,F001_045.wav,16000,128000,8.0,250.0
2266,F001_008.wav,16000,132000,8.25,257.8125
2267,F001_054.wav,16000,60088,3.7555,117.359375
2268,F001_002.wav,16000,109020,6.81375,212.9296875
2269,F001_022.wav,16000,124800,7.8,243.75
2270,F001_056.wav,16000,147200,9.2,287.5
2271,F001_057.wav,16000,89302,5.581375,174.41796875
2272,F001_020.wav,16000,134215,8.3884375,262.138671875
2273,F001_043.wav,16000,137600,8.6,268.75
2274,F001_013.wav,16000,148000,9.25,289.0625
2275,F001_011.wav,16000,90877,5.6798125,177.494140625
2276,F001_018.wav,16000,135200,8.45,264.0625
2277,F001_050.wav,16000,121600,7.6,237.5
2278,F001_047.wav,16000,81559,5.0974375,159.294921875
2279,F001_063.wav,16000,49240,3.0775,96.171875
2280,F001_059.wav,16000,129600,8.1,253.125
2281,F001_058.wav,16000,129106,8.069125,252.16015625
2282,F001_006.wav,16000,125600,7.85,245.3125
2283,F001_001.wav,16000,132800,8.3,259.375
2284,F001_061.wav,16000,69087,4.3179375,134.935546875
2285,F001_060.wav,16000,124800,7.8,243.75
2286,F001_019.wav,16000,90715,5.6696875,177.177734375
2287,F001_053.wav,16000,46355,2.8971875,90.537109375
2288,F001_007.wav,16000,118400,7.4,231.25
2289,F001_005.wav,16000,112000,7.0,218.75
2290,F001_014.wav,16000,108000,6.75,210.9375
2291,F001_055.wav,16000,105535,6.5959375,206.123046875
2292,F001_017.wav,16000,128000,8.0,250.0
2293,F001_064.wav,16000,190400,11.9,371.875
2294,F001_048.wav,16000,100000,6.25,195.3125
2295,F001_051.wav,16000,128673,8.0420625,251.314453125
2296,F001_015.wav,16000,100216,6.2635,195.734375
2297,F001_062.wav,16000,47140,2.94625,92.0703125
2298,F001_044.wav,16000,101600,6.35,198.4375
2299,F018_013.wav,16000,221188,13.82425,432.0078125
2300,F018_015.wav,16000,182028,11.37675,355.5234375
2301,F018_014.wav,16000,267536,16.721,522.53125
2302,F030_018.wav,16000,292688,18.293,571.65625
2303,F030_016.wav,16000,212000,13.25,414.0625
2304,F030_020.wav,16000,214905,13.4315625,419.736328125
2305,F030_019.wav,16000,290797,18.1748125,567.962890625
2306,F030_017.wav,16000,278272,17.392,543.5
2307,M033_021.wav,16000,210410,13.150625,410.95703125
2308,M033_022.wav,16000,229939,14.3711875,449.099609375
2309,M033_023.wav,16000,137695,8.6059375,268.935546875
2310,M033_024.wav,16000,244423,15.2764375,477.388671875
2311,M033_020.wav,16000,144691,9.0431875,282.599609375
2312,M032_011.wav,16000,408120,25.5075,797.109375
2313,M032_007.wav,16000,178724,11.17025,349.0703125
2314,M032_012.wav,16000,378307,23.6441875,738.880859375
2315,M032_003.wav,16000,142332,8.89575,277.9921875
2316,M032_010.wav,16000,133333,8.3333125,260.416015625
2317,M032_008.wav,16000,83690,5.230625,163.45703125
2318,M032_004.wav,16000,145961,9.1225625,285.080078125
2319,M032_014.wav,16000,167987,10.4991875,328.099609375
2320,M032_002.wav,16000,102226,6.389125,199.66015625
2321,M032_013.wav,16000,260150,16.259375,508.10546875
2322,M032_001.wav,16000,268773,16.7983125,524.947265625
2323,M032_005.wav,16000,193464,12.0915,377.859375
2324,M032_009.wav,16000,216629,13.5393125,423.103515625
2325,M032_006.wav,16000,344413,21.5258125,672.681640625
2326,F100_006.wav,16000,187797,11.7373125,366.791015625
2327,F100_012.wav,16000,160039,10.0024375,312.576171875
2328,F100_004.wav,16000,181911,11.3694375,355.294921875
2329,F100_011.wav,16000,168082,10.505125,328.28515625
2330,F100_002.wav,16000,105729,6.6080625,206.501953125
2331,F100_001.wav,16000,140664,8.7915,274.734375
2332,F100_009.wav,16000,157781,9.8613125,308.166015625
2333,F100_013.wav,16000,153350,9.584375,299.51171875
2334,F100_007.wav,16000,171138,10.696125,334.25390625
2335,F100_010.wav,16000,167788,10.48675,327.7109375
2336,F100_008.wav,16000,154461,9.6538125,301.681640625
2337,F100_003.wav,16000,74210,4.638125,144.94140625
2338,F100_005.wav,16000,163061,10.1913125,318.478515625
2339,M071_009.wav,16000,311966,19.497875,609.30859375
2340,M071_001.wav,16000,334258,20.891125,652.84765625
2341,M071_008.wav,16000,186154,11.634625,363.58203125
2342,M071_002.wav,16000,250497,15.6560625,489.251953125
2343,M071_010.wav,16000,238296,14.8935,465.421875
2344,M071_012.wav,16000,241321,15.0825625,471.330078125
2345,M071_015.wav,16000,240160,15.01,469.0625
2346,M071_018.wav,16000,261709,16.3568125,511.150390625
2347,M071_014.wav,16000,207363,12.9601875,405.005859375
2348,M071_011.wav,16000,255526,15.970375,499.07421875
2349,M071_003.wav,16000,218984,13.6865,427.703125
2350,M071_007.wav,16000,343093,21.4433125,670.103515625
2351,M071_016.wav,16000,197701,12.3563125,386.134765625
2352,M071_004.wav,16000,197000,12.3125,384.765625
2353,M071_005.wav,16000,252849,15.8030625,493.845703125
2354,M071_006.wav,16000,294036,18.37725,574.2890625
2355,M071_013.wav,16000,300177,18.7610625,586.283203125
2356,M071_017.wav,16000,249483,15.5926875,487.271484375
2357,F038_001.wav,16000,510313,31.8945625,996.705078125
2358,F038_008.wav,16000,63976,3.9985,124.953125
2359,F038_015.wav,16000,192913,12.0570625,376.783203125
2360,F038_024.wav,16000,156979,9.8111875,306.599609375
2361,F038_009.wav,16000,37297,2.3310625,72.845703125
2362,F038_003.wav,16000,131459,8.2161875,256.755859375
2363,F038_004.wav,16000,161222,10.076375,314.88671875
2364,F038_006.wav,16000,188090,11.755625,367.36328125
2365,F038_010.wav,16000,132062,8.253875,257.93359375
2366,F038_016.wav,16000,69648,4.353,136.03125
2367,F038_017.wav,16000,138679,8.6674375,270.857421875
2368,F038_023.wav,16000,136751,8.5469375,267.091796875
2369,F038_013.wav,16000,82722,5.170125,161.56640625
2370,F038_005.wav,16000,337051,21.0656875,658.302734375
2371,F038_020.wav,16000,140145,8.7590625,273.720703125
2372,F038_012.wav,16000,141706,8.856625,276.76953125
2373,F038_022.wav,16000,88736,5.546,173.3125
2374,F038_018.wav,16000,153870,9.616875,300.52734375
2375,F038_019.wav,16000,176942,11.058875,345.58984375
2376,F038_021.wav,16000,88305,5.5190625,172.470703125
2377,F038_002.wav,16000,242535,15.1584375,473.701171875
2378,F038_007.wav,16000,62967,3.9354375,122.982421875
2379,F038_011.wav,16000,163366,10.210375,319.07421875
2380,M081_018.wav,16000,95900,5.99375,187.3046875
2381,M081_019.wav,16000,76622,4.788875,149.65234375
2382,M081_020.wav,16000,85549,5.3468125,167.087890625
2383,F053_014.wav,16000,70242,4.390125,137.19140625
2384,F053_019.wav,16000,95200,5.95,185.9375
2385,F053_015.wav,16000,196800,12.3,384.375
2386,F053_013.wav,16000,102725,6.4203125,200.634765625
2387,F053_018.wav,16000,105600,6.6,206.25
2388,F053_016.wav,16000,110353,6.8970625,215.533203125
2389,F053_012.wav,16000,172800,10.8,337.5
2390,F053_009.wav,16000,356800,22.3,696.875
2391,F053_020.wav,16000,116000,7.25,226.5625
2392,F053_017.wav,16000,80000,5.0,156.25
2393,F053_021.wav,16000,200800,12.55,392.1875
2394,F053_010.wav,16000,254950,15.934375,497.94921875
2395,F053_011.wav,16000,100977,6.3110625,197.220703125
2396,M002_050.wav,16000,79200,4.95,154.6875
2397,M002_071.wav,16000,106400,6.65,207.8125
2398,M002_045.wav,16000,66400,4.15,129.6875
2399,M002_063.wav,16000,107200,6.7,209.375
2400,M002_068.wav,16000,90400,5.65,176.5625
2401,M002_049.wav,16000,109600,6.85,214.0625
2402,M002_024.wav,16000,124000,7.75,242.1875
2403,M002_041.wav,16000,75200,4.7,146.875
2404,M002_042.wav,16000,143200,8.95,279.6875
2405,M002_047.wav,16000,105600,6.6,206.25
2406,M002_036.wav,16000,184800,11.55,360.9375
2407,M002_035.wav,16000,93600,5.85,182.8125
2408,M002_070.wav,16000,134400,8.4,262.5
2409,M002_062.wav,16000,144000,9.0,281.25
2410,M002_040.wav,16000,93600,5.85,182.8125
2411,M002_056.wav,16000,75200,4.7,146.875
2412,M002_048.wav,16000,90400,5.65,176.5625
2413,M002_055.wav,16000,101600,6.35,198.4375
2414,M002_058.wav,16000,122400,7.65,239.0625
2415,M002_029.wav,16000,92800,5.8,181.25
2416,M002_026.wav,16000,98400,6.15,192.1875
2417,M002_064.wav,16000,102400,6.4,200.0
2418,M002_033.wav,16000,96000,6.0,187.5
2419,M002_067.wav,16000,84000,5.25,164.0625
2420,M002_043.wav,16000,106400,6.65,207.8125
2421,M002_018.wav,16000,167200,10.45,326.5625
2422,M002_032.wav,16000,112000,7.0,218.75
2423,M002_057.wav,16000,85600,5.35,167.1875
2424,M002_021.wav,16000,92800,5.8,181.25
2425,M002_019.wav,16000,133600,8.35,260.9375
2426,M002_059.wav,16000,149600,9.35,292.1875
2427,M002_069.wav,16000,152000,9.5,296.875
2428,M002_054.wav,16000,104800,6.55,204.6875
2429,M002_020.wav,16000,106400,6.65,207.8125
2430,M002_053.wav,16000,101600,6.35,198.4375
2431,M002_060.wav,16000,129600,8.1,253.125
2432,M002_044.wav,16000,111200,6.95,217.1875
2433,M002_039.wav,16000,129600,8.1,253.125
2434,M002_031.wav,16000,92800,5.8,181.25
2435,M002_061.wav,16000,198400,12.4,387.5
2436,M002_066.wav,16000,87200,5.45,170.3125
2437,M002_046.wav,16000,124800,7.8,243.75
2438,M002_027.wav,16000,89600,5.6,175.0
2439,M002_065.wav,16000,126400,7.9,246.875
2440,M002_022.wav,16000,120000,7.5,234.375
2441,M002_051.wav,16000,122400,7.65,239.0625
2442,M002_038.wav,16000,92000,5.75,179.6875
2443,M002_052.wav,16000,97600,6.1,190.625
2444,M002_028.wav,16000,193600,12.1,378.125
2445,M002_037.wav,16000,105600,6.6,206.25
2446,M002_025.wav,16000,132800,8.3,259.375
2447,M002_023.wav,16000,111200,6.95,217.1875
2448,M002_030.wav,16000,121600,7.6,237.5
2449,M002_034.wav,16000,76000,4.75,148.4375
2450,F067_019.wav,16000,165630,10.351875,323.49609375
2451,F067_008.wav,16000,112339,7.0211875,219.412109375
2452,F067_003.wav,16000,262519,16.4074375,512.732421875
2453,F067_018.wav,16000,271531,16.9706875,530.333984375
2454,F067_006.wav,16000,172225,10.7640625,336.376953125
2455,F067_004.wav,16000,298167,18.6354375,582.357421875
2456,F067_014.wav,16000,71189,4.4493125,139.041015625
2457,F067_013.wav,16000,104653,6.5408125,204.400390625
2458,F067_001.wav,16000,103662,6.478875,202.46484375
2459,F067_016.wav,16000,156298,9.768625,305.26953125
2460,F067_002.wav,16000,228353,14.2720625,446.001953125
2461,F067_007.wav,16000,203374,12.710875,397.21484375
2462,F067_011.wav,16000,151679,9.4799375,296.248046875
2463,F067_017.wav,16000,154429,9.6518125,301.619140625
2464,F067_005.wav,16000,496849,31.0530625,970.408203125
2465,F067_015.wav,16000,223469,13.9668125,436.462890625
2466,F067_012.wav,16000,181177,11.3235625,353.861328125
2467,F067_009.wav,16000,113493,7.0933125,221.666015625
2468,F067_010.wav,16000,73670,4.604375,143.88671875
2469,M025_002.wav,16000,91575,5.7234375,178.857421875
2470,M025_001.wav,16000,128539,8.0336875,251.052734375
2471,M038_020.wav,16000,180550,11.284375,352.63671875
2472,M038_019.wav,16000,191196,11.94975,373.4296875
2473,F072_016.wav,16000,278528,17.408,544.0
2474,F072_017.wav,16000,268288,16.768,524.0
2475,F072_007.wav,16000,210944,13.184,412.0
2476,F072_014.wav,16000,296960,18.56,580.0
2477,F072_006.wav,16000,264192,16.512,516.0
2478,F072_002.wav,16000,208896,13.056,408.0
2479,F072_011.wav,16000,200704,12.544,392.0
2480,F072_009.wav,16000,354304,22.144,692.0
2481,F072_005.wav,16000,311296,19.456,608.0
2482,F072_012.wav,16000,208896,13.056,408.0
2483,F072_004.wav,16000,258048,16.128,504.0
2484,F072_010.wav,16000,317440,19.84,620.0
2485,F072_015.wav,16000,391168,24.448,764.0
2486,F072_013.wav,16000,282624,17.664,552.0
2487,F072_008.wav,16000,253952,15.872,496.0
2488,F072_001.wav,16000,229376,14.336,448.0
2489,F072_003.wav,16000,258048,16.128,504.0
2490,M100_014.wav,16000,89005,5.5628125,173.837890625
2491,M100_012.wav,16000,63309,3.9568125,123.650390625
2492,M100_009.wav,16000,80234,5.014625,156.70703125
2493,M100_002.wav,16000,89371,5.5856875,174.552734375
2494,M100_015.wav,16000,94684,5.91775,184.9296875
2495,M100_004.wav,16000,57085,3.5678125,111.494140625
2496,M100_001.wav,16000,93215,5.8259375,182.060546875
2497,M100_007.wav,16000,74595,4.6621875,145.693359375
2498,M100_011.wav,16000,89224,5.5765,174.265625
2499,M100_013.wav,16000,100625,6.2890625,196.533203125
2500,M100_005.wav,16000,78805,4.9253125,153.916015625
2501,M100_006.wav,16000,85054,5.315875,166.12109375
2502,M100_003.wav,16000,83355,5.2096875,162.802734375
2503,M100_016.wav,16000,44838,2.802375,87.57421875
2504,M100_010.wav,16000,57207,3.5754375,111.732421875
2505,M100_008.wav,16000,80023,5.0014375,156.294921875
2506,F043_023.wav,16000,134365,8.3978125,262.431640625
2507,F043_022.wav,16000,94820,5.92625,185.1953125
2508,F043_021.wav,16000,169723,10.6076875,331.490234375
2509,M063_018.wav,16000,99165,6.1978125,193.681640625
2510,M063_012.wav,16000,181621,11.3513125,354.728515625
2511,M063_022.wav,16000,110953,6.9345625,216.705078125
2512,M063_007.wav,16000,84377,5.2735625,164.798828125
2513,M063_017.wav,16000,249099,15.5686875,486.521484375
2514,M063_006.wav,16000,102484,6.40525,200.1640625
2515,M063_019.wav,16000,135200,8.45,264.0625
2516,M063_020.wav,16000,73924,4.62025,144.3828125
2517,M063_021.wav,16000,171006,10.687875,333.99609375
2518,M063_001.wav,16000,72136,4.5085,140.890625
2519,M063_013.wav,16000,164906,10.306625,322.08203125
2520,M063_003.wav,16000,94956,5.93475,185.4609375
2521,M063_002.wav,16000,228719,14.2949375,446.716796875
2522,M063_011.wav,16000,182092,11.38075,355.6484375
2523,M063_016.wav,16000,110268,6.89175,215.3671875
2524,M063_023.wav,16000,199791,12.4869375,390.216796875
2525,M063_008.wav,16000,274319,17.1449375,535.779296875
2526,M063_015.wav,16000,128713,8.0445625,251.392578125
2527,M063_014.wav,16000,166400,10.4,325.0
2528,M063_024.wav,16000,92623,5.7889375,180.904296875
2529,M063_004.wav,16000,277025,17.3140625,541.064453125
2530,M063_009.wav,16000,380589,23.7868125,743.337890625
2531,M063_010.wav,16000,237400,14.8375,463.671875
2532,M063_005.wav,16000,80427,5.0266875,157.083984375
2533,F060_002.wav,16000,317674,19.854625,620.45703125
2534,F060_014.wav,16000,109307,6.8316875,213.490234375
2535,F060_017.wav,16000,151599,9.4749375,296.091796875
2536,F060_021.wav,16000,52737,3.2960625,103.001953125
2537,F060_009.wav,16000,65204,4.07525,127.3515625
2538,F060_008.wav,16000,113211,7.0756875,221.115234375
2539,F060_007.wav,16000,76312,4.7695,149.046875
2540,F060_022.wav,16000,113211,7.0756875,221.115234375
2541,F060_020.wav,16000,93692,5.85575,182.9921875
2542,F060_024.wav,16000,191969,11.9980625,374.939453125
2543,F060_001.wav,16000,303035,18.9396875,591.865234375
2544,F060_011.wav,16000,71123,4.4451875,138.912109375
2545,F060_003.wav,16000,80439,5.0274375,157.107421875
2546,F060_027.wav,16000,261832,16.3645,511.390625
2547,F060_023.wav,16000,108928,6.808,212.75
2548,F060_018.wav,16000,79767,4.9854375,155.794921875
2549,F060_015.wav,16000,136763,8.5476875,267.115234375
2550,F060_019.wav,16000,137481,8.5925625,268.517578125
2551,F060_010.wav,16000,129477,8.0923125,252.884765625
2552,F060_016.wav,16000,121669,7.6043125,237.634765625
2553,F060_006.wav,16000,297351,18.5844375,580.763671875
2554,F060_025.wav,16000,171242,10.702625,334.45703125
2555,F060_013.wav,16000,75984,4.749,148.40625
2556,F060_004.wav,16000,83765,5.2353125,163.603515625
2557,F060_005.wav,16000,207554,12.972125,405.37890625
2558,F060_012.wav,16000,144592,9.037,282.40625
2559,F060_026.wav,16000,126375,7.8984375,246.826171875
2560,F044_010.wav,16000,98739,6.1711875,192.849609375
